process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
4,gcode_parser,41002,780,40222,2243,2243,0,0,0,0,0,2243
0,stepper,41502,505,40997,0,0,0,0,250,250,0,250
1,status_led,41502,8,41494,0,0,0,0,0,10,0,10
2,network,41502,34466,7036,3056,3057,0,0,6113,0,0,785553
3,gcode_parser,41502,6277,35225,2478,2478,0,0,0,0,0,2478
4,temp_monitor,41502,246,41256,99,0,0,0,0,0,100,99
0,power,42002,42002,0,10999,11001,0,0,21999,0,0,2826925
0,safety,42502,42502,0,0,0,0,0,0,1202059,400686,400686
0,gcode_parser,43002,1253,41749,3259,3259,0,0,0,0,0,3259
1,status_led,43002,2,43000,0,0,0,0,0,14,0,14
2,safety,43002,41716,1286,0,0,0,0,0,358194,119398,119398
3,temp_monitor,43002,43,42959,131,0,0,0,0,0,132,131
0,status_led,43502,458,43044,0,0,0,0,0,26,0,26
1,safety,43502,43487,15,0,0,0,0,0,688836,229612,229612
0,gcode_parser,44002,44002,0,13601,13602,0,0,0,0,0,13601
0,network,44502,37143,7359,5128,5128,0,0,10256,0,0,1317896
1,gcode_parser,44502,6854,37648,4151,4151,0,0,0,0,0,4151
2,stepper,44502,520,43982,0,0,0,0,419,420,0,419
0,status_led,45002,102,44900,0,0,0,0,0,29,0,29
1,gcode_parser,45002,44900,102,7176,7176,0,0,0,0,0,7176
0,temp_monitor,45502,940,44562,196,0,0,0,0,0,197,196
1,gcode_parser,45502,42273,3229,4863,4863,0,0,0,0,0,4863
2,stepper,45502,2297,43205,0,0,0,0,492,493,0,492
0,power,46002,46002,0,12047,12049,0,0,24095,0,0,3096196
