process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
1,gcode_parser,38502,36608,1894,6137,6137,0,0,0,0,0,6137
0,stepper,39002,48,38954,0,0,0,0,263,263,0,263
1,network,39002,11741,27261,3216,3216,0,0,6432,0,0,826512
2,status_led,39002,1821,37181,0,0,0,0,0,11,0,11
3,safety,39002,27211,11791,0,0,0,0,0,286080,95360,95360
0,status_led,39502,96,39406,0,0,0,0,0,26,0,26
1,gcode_parser,39502,39406,96,6299,6299,0,0,0,0,0,6299
0,power,40002,34340,5662,6212,6212,0,0,12424,0,0,1596484
1,gcode_parser,40002,5664,34338,5031,5032,0,0,0,0,0,5031
0,power,40502,40502,0,10606,10608,0,0,21213,0,0,2725959
0,network,41002,34265,6737,4727,4728,0,0,9455,0,0,1215091
1,temp_monitor,41002,241,40761,153,0,0,0,0,0,154,153
2,gcode_parser,41002,6496,34506,3827,3828,0,0,0,0,0,3827
0,stepper,41502,50,41452,0,0,0,0,284,284,0,284
1,network,41502,12444,29058,3479,3480,0,0,6959,0,0,894276
2,safety,41502,28977,12525,0,0,0,0,0,309523,103174,103174
3,temp_monitor,41502,31,41471,113,0,0,0,0,0,114,113
0,stepper,42002,50,41952,0,0,0,0,357,357,0,357
1,safety,42002,28471,13531,0,0,0,0,0,389490,129830,129830
2,power,42002,13482,28520,4378,4379,0,0,8757,0,0,1125146
0,temp_monitor,42502,314,42188,160,0,0,0,0,0,161,160
1,status_led,42502,25,42477,0,0,0,0,0,17,0,17
2,network,42502,42163,339,4928,4929,0,0,9857,0,0,1266660
0,temp_monitor,43002,278,42724,224,0,0,0,0,0,225,224
1,power,43002,42724,278,6883,6884,0,0,13765,0,0,1768930
0,gcode_parser,43502,995,42507,2928,2928,0,0,0,0,0,2928
1,stepper,43502,179,43323,0,0,0,0,295,295,0,295
2,safety,43502,29973,13529,0,0,0,0,0,321786,107262,107262
3,network,43502,12490,31012,3617,3618,0,0,7234,0,0,929569
0,network,44002,15454,28548,6319,6320,0,0,12638,0,0,1623983
1,safety,44002,28548,15454,0,0,0,0,0,562165,187388,187388
0,safety,44502,43152,1350,0,0,0,0,0,480036,160012,160012
1,stepper,44502,54,44448,0,0,0,0,440,440,0,440
2,gcode_parser,44502,1301,43201,4368,4368,0,0,0,0,0,4368
0,temp_monitor,45002,415,44587,234,0,0,0,0,0,235,234
1,power,45002,44712,290,7203,7204,0,0,14406,0,0,1851171
0,gcode_parser,45502,980,44522,2534,2534,0,0,0,0,0,2534
1,safety,45502,31938,13564,0,0,0,0,0,278481,92827,92827
2,power,45502,12549,32953,3131,3131,0,0,6261,0,0,804666
3,status_led,45502,2,45500,0,0,0,0,0,11,0,11
4,stepper,45502,45,45457,0,0,0,0,256,256,0,256
0,network,46002,16161,29841,6606,6607,0,0,13213,0,0,1697931
1,safety,46002,29841,16161,0,0,0,0,0,587716,195904,195904
0,network,46502,39925,6577,7222,7222,0,0,14443,0,0,1856053
1,gcode_parser,46502,6578,39924,5849,5850,0,0,0,0,0,5849
0,network,47002,47002,0,12309,12311,0,0,24619,0,0,3163499
0,status_led,47502,47502,0,0,0,0,0,0,63,0,62
0,safety,48002,32528,15474,0,0,0,0,0,445185,148395,148395
1,status_led,48002,2,48000,0,0,0,0,0,17,0,17
2,network,48002,15473,32529,5004,5005,0,0,10009,0,0,1286032
0,safety,48502,31061,17441,0,0,0,0,0,271746,90582,90582
1,power,48502,10082,38420,3055,3055,0,0,6110,0,0,785135
2,temp_monitor,48502,34,48468,99,0,0,0,0,0,100,99
3,network,48502,6442,42060,3055,3055,0,0,6110,0,0,785135
4,gcode_parser,48502,883,47619,2473,2473,0,0,0,0,0,2473
0,gcode_parser,49002,1525,47477,4810,4810,0,0,0,0,0,4810
1,stepper,49002,64,48938,0,0,0,0,485,485,0,485
2,safety,49002,47413,1589,0,0,0,0,0,528622,176207,176207
0,gcode_parser,49502,1053,48449,2728,2728,0,0,0,0,0,2728
1,stepper,49502,177,49325,0,0,0,0,275,275,0,275
2,status_led,49502,1,49501,0,0,0,0,0,11,0,11
3,power,49502,13895,35607,3370,3370,0,0,6739,0,0,866089
4,safety,49502,34507,14995,0,0,0,0,0,299751,99917,99917
0,safety,50002,50002,0,0,0,0,0,0,1414246,471415,471415
0,network,50502,10480,40022,3783,3783,0,0,7565,0,0,972230
1,status_led,50502,2,50500,0,0,0,0,0,13,0,13
2,power,50502,8134,42368,3783,3783,0,0,7565,0,0,972230
3,safety,50502,31886,18616,0,0,0,0,0,336486,112162,112162
0,power,51002,15106,35896,4242,4242,0,0,8484,0,0,1090194
1,safety,51002,34812,16190,0,0,0,0,0,377343,125781,125781
2,gcode_parser,51002,1048,49954,3434,3434,0,0,0,0,0,3434
3,temp_monitor,51002,38,50964,138,0,0,0,0,0,139,138
0,status_led,51502,15,51487,0,0,0,0,0,30,0,30
1,safety,51502,51487,15,0,0,0,0,0,815553,271851,271851
0,status_led,52002,25,51977,0,0,0,0,0,12,0,12
1,power,52002,38393,13609,3408,3408,0,0,6816,0,0,875856
