process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
3,safety,36502,25341,11161,0,0,0,0,0,219369,73123,73123
4,gcode_parser,36502,691,35811,1996,1996,0,0,0,0,0,1996
0,status_led,37002,19,36983,0,0,0,0,0,12,0,12
1,temp_monitor,37002,277,36725,112,0,0,0,0,0,113,112
2,safety,37002,35973,1029,0,0,0,0,0,308112,102704,102704
3,gcode_parser,37002,963,36039,2804,2804,0,0,0,0,0,2804
0,temp_monitor,37502,51,37451,115,0,0,0,0,0,116,115
1,safety,37502,37394,108,0,0,0,0,0,315784,105261,105261
2,status_led,37502,4,37498,0,0,0,0,0,12,0,12
3,stepper,37502,53,37449,0,0,0,0,290,290,0,290
0,temp_monitor,38002,241,37761,91,0,0,0,0,0,92,91
1,status_led,38002,6,37996,0,0,0,0,0,10,0,10
2,stepper,38002,477,37525,0,0,0,0,229,229,0,229
3,network,38002,31353,6649,2801,2801,0,0,5602,0,0,719857
4,gcode_parser,38002,5935,32067,2270,2270,0,0,0,0,0,2270
0,temp_monitor,38502,248,38254,81,0,0,0,0,0,82,81
1,power,38502,27618,10884,2507,2508,0,0,5015,0,0,644429
2,status_led,38502,974,37528,0,0,0,0,0,9,0,9
3,network,38502,5213,33289,2507,2508,0,0,5015,0,0,644428
4,gcode_parser,38502,5400,33102,2029,2029,0,0,0,0,0,2029
0,temp_monitor,39002,39002,0,505,0,0,0,0,0,507,505
0,stepper,39502,39502,0,0,0,0,0,1000,1001,0,1000
0,safety,40002,39943,59,0,0,0,0,0,437595,145865,145865
1,status_led,40002,5,39997,0,0,0,0,0,17,0,17
2,stepper,40002,60,39942,0,0,0,0,402,402,0,402
0,gcode_parser,40502,40502,0,12519,12520,0,0,0,0,0,12519
0,safety,41002,26209,14793,0,0,0,0,0,229386,76462,76462
1,gcode_parser,41002,731,40271,2088,2088,0,0,0,0,0,2088
2,power,41002,9605,31397,2579,2579,0,0,5158,0,0,662803
3,network,41002,4423,36579,2579,2579,0,0,5158,0,0,662803
4,stepper,41002,34,40968,0,0,0,0,211,211,0,211
0,network,41502,40495,1007,3844,3844,0,0,7688,0,0,987908
1,status_led,41502,23,41479,0,0,0,0,0,13,0,13
2,temp_monitor,41502,307,41195,125,0,0,0,0,0,126,125
3,stepper,41502,779,40723,0,0,0,0,314,314,0,314
0,status_led,42002,13,41989,0,0,0,0,0,12,0,12
1,temp_monitor,42002,40,41962,113,0,0,0,0,0,114,113
2,network,42002,12556,29446,3492,3492,0,0,6983,0,0,897443
3,safety,42002,29393,12609,0,0,0,0,0,310602,103534,103534
0,power,42502,42502,0,11130,11132,0,0,22261,0,0,2860577
0,status_led,43002,43002,0,0,0,0,0,0,57,0,56
0,status_led,43502,16,43486,0,0,0,0,0,10,0,10
1,stepper,43502,38,43464,0,0,0,0,244,244,0,244
2,safety,43502,30670,12832,0,0,0,0,0,266021,88673,88673
3,power,43502,11936,31566,2990,2991,0,0,5981,0,0,768606
4,gcode_parser,43502,842,42660,2421,2421,0,0,0,0,0,2421
0,gcode_parser,44002,43908,94,7016,7016,0,0,0,0,0,7016
1,status_led,44002,563,43439,0,0,0,0,0,30,0,29
0,network,44502,10987,33515,4114,4114,0,0,8228,0,0,1057298
1,power,44502,6939,37563,4114,4114,0,0,8228,0,0,1057298
2,safety,44502,26580,17922,0,0,0,0,0,365992,121997,121997
0,stepper,45002,566,44436,0,0,0,0,289,289,0,289
1,temp_monitor,45002,330,44672,115,0,0,0,0,0,116,115
2,power,45002,37859,7143,3538,3538,0,0,7076,0,0,909266
3,network,45002,6293,38709,3538,3538,0,0,7076,0,0,909266
0,power,45502,38213,7289,5249,5249,0,0,10498,0,0,1348993
1,status_led,45502,21,45481,0,0,0,0,0,18,0,18
2,gcode_parser,45502,7269,38233,4249,4249,0,0,0,0,0,4249
0,status_led,46002,1848,44154,0,0,0,0,0,16,0,16
1,power,46002,15022,30980,4790,4790,0,0,9579,0,0,1231029
2,safety,46002,30965,15037,0,0,0,0,0,426075,142025,142025
0,safety,46502,32073,14429,0,0,0,0,0,344025,114675,114675
1,power,46502,13384,33118,3867,3868,0,0,7734,0,0,993819
2,gcode_parser,46502,1002,45500,3131,3131,0,0,0,0,0,3131
3,stepper,46502,43,46459,0,0,0,0,316,316,0,316
