task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
C,1926392,1945298,0,1908144,0.49517912,5
G,1931392,1906444,0,1957008,0.5065439,5
C,1936392,1955298,0,1918154,0.4952053,5
G,1941392,1916444,0,1967018,0.50651145,5
C,1946392,1965298,0,1928164,0.49523124,5
G,1951392,1926444,0,1977028,0.5064794,5
C,1956392,1975298,0,1938174,0.4952569,5
G,1961392,1936444,0,1987038,0.5064476,5
C,1966397,1985298,0,1948184,0.4952823,5
G,1971392,1946444,0,1997048,0.50641614,5
C,1976392,1995298,0,1958194,0.49530745,5
G,1981392,1956444,0,2007058,0.506385,5
C,1986392,2005298,0,1968204,0.49533233,5
G,1991392,1966444,0,2017068,0.5063542,5
C,1996398,2015298,0,1978214,0.49535698,5
G,2001398,1976444,0,2027078,0.5063237,5
C,2006392,2025298,0,1988224,0.49538136,5
G,2011392,1986444,0,2037088,0.5062935,5
C,2016398,2035298,0,1998234,0.49540552,10
G,2021444,1996444,0,2047190,0.5062748,7
C,2031484,2045390,0,2018336,0.4966713,8
G,2038524,2016536,0,2061280,0.50548625,5
C,2046564,2059470,0,2034426,0.4969413,6
G,2051604,2032616,0,2071370,0.5047215,5
C,2057644,2069550,0,2046516,0.49720195,5
G,2062644,2044696,0,2081380,0.5044454,5
C,2067644,2079550,0,2056526,0.49721667,5
G,2072644,2054696,0,2091390,0.5044251,5
C,2077644,2089550,0,2066536,0.49723127,5
G,2082650,2064696,0,2101400,0.5044051,5
C,2087650,2099550,0,2076546,0.49724576,5
G,2092644,2074696,0,2111410,0.50438523,5
C,2097644,2109550,0,2086556,0.49726006,5
G,2102644,2084696,0,2121420,0.50436556,5
C,2107649,2119550,0,2096566,0.49727428,5
G,2112644,2094696,0,2131430,0.5043461,5
C,2117644,2129550,0,2106576,0.49728832,5
G,2122644,2104696,0,2141440,0.50432676,5
C,2127650,2139550,0,2116586,0.49730223,10
G,2132696,2114696,0,2151542,0.5043183,6
C,2142736,2149642,0,2136688,0.4984889,8
G,2148782,2134788,0,2163632,0.5033552,5
C,2156822,2161722,0,2152790,0.49896488,6
G,2161862,2150880,0,2173722,0.50264096,5
C,2167902,2171802,0,2164880,0.49920192,5
G,2172908,2162960,0,2183732,0.50238943,5
